date,symbol,name,open,high,low,close,volume,amount
2024-04-01,511010,国债ETF,109.44,109.845,109.144,109.549,1669073,182844529.08
2024-04-02,159915,创业板ETF,1.963,1.988,1.895,1.92,2010840,3860333.65
2024-04-02,510300,沪深300ETF,3.078,3.103,3.024,3.05,2555197,7792897.7
2024-04-02,511010,国债ETF,109.568,109.901,109.321,109.654,2405791,263805796.81
2024-04-03,159915,创业板ETF,1.932,1.988,1.901,1.956,2850187,5576145.67
2024-04-03,510300,沪深300ETF,3.042,3.129,2.99,3.076,1825418,5615897.77
2024-04-03,511010,国债ETF,109.657,110.047,109.459,109.849,1065709,117066896.51
2024-04-04,159915,创业板ETF,1.973,2.022,1.903,1.952,2270414,4431271.55
2024-04-04,510300,沪深300ETF,3.078,3.146,3.026,3.093,670898,2075137.54
2024-04-04,511010,国债ETF,109.813,110.009,109.692,109.887,2455335,269810404.04
2024-04-05,159915,创业板ETF,1.943,2.013,1.916,1.986,827398,1643300.45
2024-04-05,510300,沪深300ETF,3.099,3.193,3.057,3.149,1997447,6290514.4
2024-04-05,511010,国债ETF,109.867,109.986,109.447,109.566,538046,58951724.77
2024-04-08,159915,创业板ETF,1.985,2.01,1.943,1.967,902896,1776333.71
2024-04-08,510300,沪深300ETF,3.157,3.162,3.136,3.141,626996,1969605.3
2024-04-08,511010,国债ETF,109.567,109.73,109.264,109.428,1650375,180596446.08
2024-04-09,159915,创业板ETF,1.989,2.008,1.914,1.933,1424590,2753533.58
2024-04-09,510300,沪深300ETF,3.124,3.151,3.103,3.13,2218301,6942699.96
2024-04-09,511010,国债ETF,109.412,109.866,109.198,109.652,3767054,413064033.87
2024-04-10,159915,创业板ETF,1.921,1.987,1.874,1.94,1578695,3062352.22
2024-04-10,510300,沪深300ETF,3.128,3.166,3.089,3.127,595008,1860591.87
2024-04-10,511010,国债ETF,109.729,109.833,109.612,109.716,2012316,220782650.62
2024-04-11,159915,创业板ETF,1.932,2.054,1.896,2.016,1956124,3943082.86
2024-04-11,510300,沪深300ETF,3.127,3.193,3.099,3.164,1860765,5887114.47
2024-04-11,511010,国债ETF,109.653,110.064,109.534,109.945,1034465,113734026.86
2024-04-12,159915,创业板ETF,2.019,2.068,1.924,1.972,2270580,4477522.4
2024-04-12,510300,沪深300ETF,3.159,3.172,3.126,3.139,1875572,5886740.92
2024-04-12,511010,国债ETF,110.03,110.503,109.915,110.387,735429,81181921.81
2024-04-15,159915,创业板ETF,1.945,2.027,1.917,1.999,2002511,4002130.6
2024-04-15,510300,沪深300ETF,3.134,3.168,3.1,3.134,4662554,14613836.43
2024-04-15,511010,国债ETF,110.354,110.719,110.231,110.595,1720040,190227751.63
2024-04-16,159915,创业板ETF,1.991,2.075,1.967,2.051,1090773,2237472.93
2024-04-16,510300,沪深300ETF,3.124,3.227,3.101,3.203,751816,2407930.83
2024-04-16,511010,国债ETF,110.646,110.812,110.431,110.597,1621178,179297440.46
2024-04-17,159915,创业板ETF,2.061,2.116,2.015,2.07,2452985,5078341.05
2024-04-17,510300,沪深300ETF,3.199,3.268,3.162,3.231,855549,2764286.56
2024-04-17,511010,国债ETF,110.593,111.007,110.346,110.76,2166361,239946783.23
2024-04-18,159915,创业板ETF,2.078,2.107,2.037,2.067,999800,2066283.9
2024-04-18,510300,沪深300ETF,3.209,3.295,3.172,3.257,2326007,7576828.15
2024-04-18,511010,国债ETF,110.861,111.063,110.374,110.576,733597,81117982.93
2024-04-19,159915,创业板ETF,2.063,2.154,2.054,2.145,2114808,4536435.19
2024-04-19,510300,沪深300ETF,3.268,3.321,3.187,3.239,1200885,3890152.55
2024-04-19,511010,国债ETF,110.639,111.079,110.502,110.942,1428819,158515546.44
2024-04-22,159915,创业板ETF,2.144,2.191,2.101,2.148,2286448,4911585.84
2024-04-22,510300,沪深300ETF,3.24,3.294,3.218,3.271,1570647,5137305.51
2024-04-22,511010,国债ETF,110.848,110.994,110.844,110.99,938660,104182168.25
2024-04-23,159915,创业板ETF,2.157,2.216,2.122,2.181,1722738,3757196.64
2024-04-23,510300,沪深300ETF,3.284,3.331,3.183,3.23,1844097,5956002.73
2024-04-23,511010,国债ETF,110.958,111.054,110.631,110.727,1115873,123557261.67
2024-04-24,159915,创业板ETF,2.186,2.231,2.147,2.191,1928597,4226420.31
2024-04-24,510300,沪深300ETF,3.222,3.243,3.156,3.178,1306529,4151843.01
2024-04-24,511010,国债ETF,110.794,111.234,110.492,110.932,2820123,312840824.61
2024-04-25,159915,创业板ETF,2.204,2.272,2.147,2.214,1318930,2920753.16
2024-04-25,510300,沪深300ETF,3.162,3.207,3.1,3.146,1381300,4344962.41
2024-04-25,511010,国债ETF,110.945,111.302,110.579,110.935,2146571,238130219.21
2024-04-26,159915,创业板ETF,2.234,2.272,2.158,2.196,924740,2030534.3
2024-04-26,510300,沪深300ETF,3.161,3.235,3.122,3.196,2162613,6910792.24
2024-04-26,511010,国债ETF,110.929,111.365,110.764,111.2,2577129,286575632.58
2024-04-29,159915,创业板ETF,2.196,2.219,2.145,2.168,648456,1405592.28
2024-04-29,510300,沪深300ETF,3.175,3.241,3.137,3.202,781744,2503173.17
2024-04-29,511010,国债ETF,111.205,111.541,110.836,111.171,2776413,308657143.66
2024-04-30,159915,创业板ETF,2.187,2.244,2.161,2.218,1309614,2904838.58
2024-04-30,510300,沪深300ETF,3.19,3.225,3.135,3.17,1212098,3842200.17
2024-04-30,511010,国债ETF,111.18,111.438,110.895,111.154,1718476,191014842.0
2024-05-01,159915,创业板ETF,2.226,2.25,2.198,2.222,1056718,2347559.75
2024-05-01,510300,沪深300ETF,3.176,3.2,3.134,3.158,808050,2551805.29
2024-05-01,511010,国债ETF,111.167,111.5,110.957,111.289,2545206,283254654.99
2024-05-02,159915,创业板ETF,2.217,2.287,2.177,2.246,594326,1334942.64
2024-05-02,510300,沪深300ETF,3.17,3.212,3.132,3.174,1220557,3874351.39
2024-05-02,511010,国债ETF,111.308,111.988,110.992,111.671,2036632,227433411.78
2024-05-03,159915,创业板ETF,2.252,2.307,2.148,2.202,2385258,5252096.79
2024-05-03,510300,沪深300ETF,3.167,3.256,3.128,3.216,4509597,14504454.77
2024-05-03,511010,国债ETF,111.654,111.921,111.148,111.414,1000397,111458652.39
2024-05-06,159915,创业板ETF,2.195,2.284,2.153,2.241,2525869,5661003.46
2024-05-06,510300,沪深300ETF,3.214,3.262,3.112,3.16,2138347,6756421.12
2024-05-06,511010,国债ETF,111.408,111.629,111.105,111.326,714835,79579402.18
2024-05-07,159915,创业板ETF,2.247,2.313,2.232,2.297,689697,1584470.4
2024-05-07,510300,沪深300ETF,3.157,3.245,3.119,3.207,2460855,7892049.56
2024-05-07,511010,国债ETF,111.36,111.509,111.161,111.309,1099905,122429811.82
2024-05-08,159915,创业板ETF,2.303,2.335,2.274,2.306,1284377,2961483.18
2024-05-08,510300,沪深300ETF,3.211,3.28,3.172,3.241,1618080,5243620.81
2024-05-08,511010,国债ETF,111.223,111.49,111.106,111.372,1202523,133927586.19
2024-05-09,159915,创业板ETF,2.307,2.33,2.219,2.241,729382,1634903.76
2024-05-09,510300,沪深300ETF,3.232,3.251,3.197,3.216,1747029,5619231.24
2024-05-09,511010,国债ETF,111.279,111.534,110.784,111.038,2279641,253127600.76
2024-05-10,159915,创业板ETF,2.258,2.31,2.223,2.274,1737592,3951870.68
2024-05-10,510300,沪深300ETF,3.221,3.232,3.192,3.203,1041794,3336791.63
2024-05-10,511010,国债ETF,110.974,111.097,110.857,110.98,2371480,263188019.01
2024-05-13,159915,创业板ETF,2.264,2.292,2.181,2.209,4298028,9493934.11
2024-05-13,510300,沪深300ETF,3.21,3.256,3.175,3.221,988013,3182229.23
2024-05-13,511010,国债ETF,110.967,111.281,110.747,111.06,2186470,242828473.47
2024-05-14,159915,创业板ETF,2.216,2.267,2.183,2.233,847652,1892861.05
2024-05-14,510300,沪深300ETF,3.219,3.281,3.15,3.211,732939,2353671.75
2024-05-14,511010,国债ETF,111.045,111.318,110.717,110.99,3429956,380689423.31
2024-05-15,159915,创业板ETF,2.231,2.303,2.197,2.268,2720257,6170217.65
2024-05-15,510300,沪深300ETF,3.211,3.247,3.181,3.217,2098919,6751628.42
2024-05-15,511010,国债ETF,111.029,111.247,110.874,111.091,1023199,113668351.42
2024-05-16,159915,创业板ETF,2.274,2.301,2.191,2.217,2062947,4573955.69
2024-05-16,510300,沪深300ETF,3.237,3.258,3.159,3.18,1420892,4518431.59
2024-05-16,511010,国债ETF,111.04,111.203,110.754,110.916,1065591,118191452.68
2024-05-17,159915,创业板ETF,2.225,2.235,2.18,2.19,740682,1622094.28
2024-05-17,510300,沪深300ETF,3.182,3.183,3.117,3.117,3231157,10072911.04
2024-05-17,511010,国债ETF,110.989,111.263,110.823,111.097,937242,104124806.9
2024-05-20,159915,创业板ETF,2.206,2.249,2.094,2.136,2076799,4435910.09
2024-05-20,510300,沪深300ETF,3.113,3.242,3.075,3.202,1318189,4221390.1
2024-05-20,511010,国债ETF,111.166,111.37,110.991,111.194,410372,45631032.99
2024-05-21,159915,创业板ETF,2.139,2.174,2.068,2.103,1567168,3295071.81
2024-05-21,510300,沪深300ETF,3.212,3.231,3.189,3.209,2124830,6818600.67
2024-05-21,511010,国债ETF,111.298,111.432,110.994,111.127,2868352,318752368.85
2024-05-22,159915,创业板ETF,2.114,2.167,1.998,2.049,1699944,3482962.87
2024-05-22,510300,沪深300ETF,3.219,3.244,3.193,3.218,1852991,5962039.02
2024-05-22,511010,国债ETF,111.13,111.494,110.788,111.152,1159922,128928203.41
2024-05-23,159915,创业板ETF,2.058,2.106,1.941,1.987,916646,1821382.51
2024-05-23,510300,沪深300ETF,3.211,3.272,3.175,3.236,2277385,7369988.39
2024-05-23,511010,国债ETF,111.182,111.494,110.972,111.284,1367703,152204073.34
2024-05-24,159915,创业板ETF,1.998,2.031,1.893,1.925,1291106,2485439.05
2024-05-24,510300,沪深300ETF,3.227,3.326,3.186,3.285,2062583,6774852.72
2024-05-24,511010,国债ETF,111.203,111.392,110.755,110.944,562942,62454834.26
2024-05-27,159915,创业板ETF,1.932,1.965,1.916,1.948,740899,1443384.36
2024-05-27,510300,沪深300ETF,3.297,3.376,3.24,3.319,1556370,5165557.12
2024-05-27,511010,国债ETF,110.997,111.333,110.664,111.0,3682727,408783207.55
2024-05-28,159915,创业板ETF,1.94,1.987,1.909,1.955,3365477,6578421.91
2024-05-28,510300,沪深300ETF,3.33,3.379,3.234,3.282,2105116,6909483.34
2024-05-28,511010,国债ETF,111.021,111.149,110.529,110.656,828129,91637114.21
2024-05-29,159915,创业板ETF,1.97,2.016,1.949,1.994,1581940,3154025.52
2024-05-29,510300,沪深300ETF,3.294,3.336,3.237,3.279,979891,3212814.12
2024-05-29,511010,国债ETF,110.671,111.137,110.451,110.917,1869024,207305931.04
2024-05-30,159915,创业板ETF,1.999,2.031,1.95,1.981,986473,1954679.35
2024-05-30,510300,沪深300ETF,3.293,3.326,3.249,3.282,1080201,3545040.99
2024-05-30,511010,国债ETF,110.888,111.339,110.685,111.135,1687059,187490839.47
2024-05-31,159915,创业板ETF,1.992,2.055,1.969,2.031,1639040,3329153.18
2024-05-31,510300,沪深300ETF,3.271,3.328,3.253,3.31,1720142,5693749.48
2024-05-31,511010,国债ETF,111.129,111.292,110.744,110.906,1323266,146758553.47
2024-06-03,159915,创业板ETF,2.029,2.084,1.931,1.985,1685889,3345875.97
2024-06-03,510300,沪深300ETF,3.294,3.324,3.259,3.289,3134392,10308544.38
2024-06-03,511010,国债ETF,110.88,111.283,110.675,111.078,1602720,178027352.17
2024-06-04,159915,创业板ETF,1.983,2.01,1.953,1.981,1763911,3494388.97
2024-06-04,510300,沪深300ETF,3.298,3.348,3.253,3.303,1331419,4398036.05
2024-06-04,511010,国债ETF,111.124,111.41,110.865,111.15,1784105,198303799.03
2024-06-05,159915,创业板ETF,1.985,2.024,1.931,1.971,1740998,3431281.64
2024-06-05,510300,沪深300ETF,3.312,3.316,3.308,3.312,1245710,4125862.34
2024-06-05,511010,国债ETF,111.139,111.26,111.017,111.138,1000061,111144470.21
2024-06-06,159915,创业板ETF,1.968,1.985,1.913,1.929,1598407,3083799.36
2024-06-06,510300,沪深300ETF,3.313,3.396,3.281,3.363,1802291,6061650.94
2024-06-06,511010,国债ETF,111.191,111.406,110.972,111.186,1413221,157130741.3
2024-06-07,159915,创业板ETF,1.933,1.966,1.865,1.897,1749302,3318936.44
2024-06-07,510300,沪深300ETF,3.37,3.423,3.217,3.269,3211634,10498005.12
2024-06-07,511010,国债ETF,111.241,111.454,110.976,111.189,1353699,150516131.35
2024-06-10,159915,创业板ETF,1.905,1.953,1.806,1.852,1107939,2052122.26
2024-06-10,510300,沪深300ETF,3.261,3.316,3.217,3.272,2703304,8845736.55
2024-06-10,511010,国债ETF,111.23,111.436,110.624,110.83,2596104,287725700.99
2024-06-11,159915,创业板ETF,1.858,1.891,1.82,1.852,2620013,4852949.39
2024-06-11,510300,沪深300ETF,3.263,3.314,3.234,3.285,1323284,4347010.99
2024-06-11,511010,国债ETF,110.847,111.362,110.657,111.171,2505596,278549866.6
2024-06-12,159915,创业板ETF,1.862,1.885,1.804,1.826,1072306,1958333.87
2024-06-12,510300,沪深300ETF,3.284,3.339,3.255,3.31,1866444,6178077.97
2024-06-12,511010,国债ETF,111.102,111.305,110.661,110.864,3069379,340283881.04
2024-06-13,159915,创业板ETF,1.814,1.876,1.777,1.838,2323232,4270445.91
2024-06-13,510300,沪深300ETF,3.314,3.355,3.269,3.31,1939831,6421543.86
2024-06-13,511010,国债ETF,110.813,110.997,110.444,110.628,3210329,355151171.55
2024-06-14,159915,创业板ETF,1.83,1.88,1.798,1.847,2515010,4646456.28
2024-06-14,510300,沪深300ETF,3.316,3.345,3.251,3.281,876762,2876583.55
2024-06-14,511010,国债ETF,110.675,111.026,110.549,110.9,1716633,190374419.32
2024-06-17,159915,创业板ETF,1.847,1.888,1.799,1.84,683682,1257688.14
2024-06-17,510300,沪深300ETF,3.28,3.346,3.24,3.306,1935442,6398103.13
2024-06-17,511010,国债ETF,110.845,111.053,110.314,110.522,4826531,533437182.25
2024-06-18,159915,创业板ETF,1.848,1.891,1.771,1.814,2041342,3703680.73
2024-06-18,510300,沪深300ETF,3.311,3.375,3.256,3.32,1870944,6211143.13
2024-06-18,511010,国债ETF,110.497,110.815,110.112,110.43,2787007,307769233.3
2024-06-19,159915,创业板ETF,1.824,1.851,1.776,1.802,1389160,2503310.25
2024-06-19,510300,沪深300ETF,3.331,3.36,3.261,3.29,1891618,6223065.25
2024-06-19,511010,国债ETF,110.478,110.592,110.2,110.313,1792922,197783336.03
2024-06-20,159915,创业板ETF,1.806,1.879,1.754,1.827,2027504,3703626.71
2024-06-20,510300,沪深300ETF,3.294,3.319,3.217,3.242,1855619,6014997.52
2024-06-20,511010,国债ETF,110.228,110.541,109.843,110.156,970758,106934450.21
2024-06-21,159915,创业板ETF,1.845,1.892,1.786,1.832,3181548,5829161.05
2024-06-21,510300,沪深300ETF,3.237,3.308,3.191,3.262,1280653,4177543.19
2024-06-21,511010,国债ETF,110.19,110.459,109.811,110.08,542706,59740977.72
2024-06-24,159915,创业板ETF,1.824,1.861,1.782,1.819,2595017,4719980.06
2024-06-24,510300,沪深300ETF,3.277,3.314,3.195,3.232,791061,2556431.09
2024-06-24,511010,国债ETF,110.067,110.356,109.832,110.121,1907059,210006541.84
2024-06-25,159915,创业板ETF,1.825,1.845,1.789,1.809,2546310,4605565.35
2024-06-25,510300,沪深300ETF,3.221,3.278,3.199,3.255,939406,3058160.21
2024-06-25,511010,国债ETF,110.13,110.146,110.019,110.035,2421591,266459139.54
2024-06-26,159915,创业板ETF,1.806,1.911,1.764,1.867,2301070,4296935.53
2024-06-26,510300,沪深300ETF,3.257,3.318,3.25,3.311,1074380,3557004.67
2024-06-26,511010,国债ETF,110.026,110.24,109.575,109.789,1784207,195886342.4
2024-06-27,159915,创业板ETF,1.856,1.885,1.825,1.854,3278312,6077485.28
2024-06-27,510300,沪深300ETF,3.328,3.384,3.263,3.319,2790852,9262452.24
2024-06-27,511010,国债ETF,109.772,110.326,109.482,110.035,4106763,451886800.21
2024-06-28,159915,创业板ETF,1.851,1.886,1.811,1.845,2108011,3889570.02
2024-06-28,510300,沪深300ETF,3.341,3.399,3.27,3.328,2225224,7405150.89
2024-06-28,511010,国债ETF,110.034,110.186,109.785,109.936,2670309,293563033.64
2024-07-01,159915,创业板ETF,1.839,1.896,1.81,1.867,1506077,2811652.13
2024-07-01,510300,沪深300ETF,3.342,3.374,3.301,3.333,1398017,4659611.62
2024-07-01,511010,国债ETF,109.982,110.269,109.735,110.021,2855726,314188981.0
2024-07-02,159915,创业板ETF,1.851,1.855,1.848,1.852,3295639,6102344.92
2024-07-02,510300,沪深300ETF,3.329,3.425,3.289,3.385,1824299,6174937.0
2024-07-02,511010,国债ETF,109.89,110.093,109.663,109.866,1591033,174800360.14
2024-07-03,159915,创业板ETF,1.848,1.887,1.767,1.805,1942816,3506984.29
2024-07-03,510300,沪深300ETF,3.368,3.476,3.331,3.438,1380337,4745717.0
2024-07-03,511010,国债ETF,109.795,110.241,109.585,110.031,2487497,273702865.47
2024-07-04,159915,创业板ETF,1.805,1.821,1.764,1.779,492264,875782.88
2024-07-04,510300,沪深300ETF,3.433,3.483,3.392,3.442,2496267,8591887.88
2024-07-04,511010,国债ETF,110.05,110.514,109.725,110.189,1091470,120268025.06
2024-07-05,159915,创业板ETF,1.777,1.802,1.741,1.766,761860,1345435.77
2024-07-05,510300,沪深300ETF,3.441,3.529,3.384,3.471,1409735,4892828.02
2024-07-05,511010,国债ETF,110.192,110.485,110.01,110.304,2166223,238942157.81
2024-07-08,159915,创业板ETF,1.778,1.803,1.739,1.764,2111206,3723507.21
2024-07-08,510300,沪深300ETF,3.472,3.515,3.43,3.473,3975765,13808169.31
2024-07-08,511010,国债ETF,110.323,110.592,109.863,110.132,541090,59591501.26
2024-07-09,159915,创业板ETF,1.755,1.791,1.72,1.756,1347452,2365819.39
2024-07-09,510300,沪深300ETF,3.463,3.497,3.421,3.455,947443,3273200.02
2024-07-09,511010,国债ETF,110.089,110.547,109.846,110.304,5245573,578606813.33
2024-07-10,159915,创业板ETF,1.766,1.787,1.704,1.725,2022126,3488248.72
2024-07-10,510300,沪深300ETF,3.45,3.525,3.41,3.485,2530540,8818213.17
2024-07-10,511010,国债ETF,110.263,110.449,110.103,110.289,2538225,279937970.18
2024-07-11,159915,创业板ETF,1.726,1.752,1.701,1.727,1334149,2304363.28
2024-07-11,510300,沪深300ETF,3.487,3.525,3.444,3.482,1465475,5102698.89
2024-07-11,511010,国债ETF,110.369,110.637,110.123,110.391,767289,84701859.37
2024-07-12,159915,创业板ETF,1.718,1.785,1.682,1.748,1298990,2270971.75
2024-07-12,510300,沪深300ETF,3.482,3.528,3.405,3.45,811886,2801136.58
2024-07-12,511010,国债ETF,110.405,110.783,110.109,110.486,842571,93092508.53
2024-07-15,159915,创业板ETF,1.745,1.773,1.681,1.708,791413,1351973.8
2024-07-15,510300,沪深300ETF,3.462,3.495,3.363,3.394,1030796,3498917.49
2024-07-15,511010,国债ETF,110.383,110.789,110.183,110.589,2417803,267382554.22
2024-07-16,159915,创业板ETF,1.71,1.792,1.693,1.775,788191,1399022.17
2024-07-16,510300,沪深300ETF,3.4,3.459,3.373,3.432,479583,1646047.92
2024-07-16,511010,国债ETF,110.577,110.71,110.43,110.562,1489132,164641483.05
2024-07-17,159915,创业板ETF,1.78,1.793,1.728,1.741,2998070,5219613.72
2024-07-17,510300,沪深300ETF,3.438,3.498,3.337,3.397,712450,2419950.65
2024-07-17,511010,国债ETF,110.47,110.782,109.967,110.278,2122626,234079982.97
2024-07-18,159915,创业板ETF,1.729,1.819,1.703,1.791,2441367,4373192.53
2024-07-18,510300,沪深300ETF,3.392,3.436,3.312,3.356,1694057,5685293.82
2024-07-18,511010,国债ETF,110.324,110.682,110.122,110.479,1092340,120680631.76
2024-07-19,159915,创业板ETF,1.792,1.874,1.756,1.837,1278315,2348362.18
2024-07-19,510300,沪深300ETF,3.357,3.403,3.301,3.347,1281545,4289214.6
2024-07-19,511010,国债ETF,110.515,110.866,110.366,110.717,1341378,148513343.29
2024-07-22,159915,创业板ETF,1.84,1.905,1.814,1.879,1395751,2622522.94
2024-07-22,510300,沪深300ETF,3.329,3.439,3.266,3.375,1380027,4657385.69
2024-07-22,511010,国债ETF,110.699,110.985,110.056,110.34,755562,83368636.26
2024-07-23,159915,创业板ETF,1.89,1.931,1.872,1.912,1387115,2652697.5
2024-07-23,510300,沪深300ETF,3.371,3.406,3.277,3.312,1639417,5429630.42
2024-07-23,511010,国债ETF,110.325,110.379,110.269,110.324,631093,69624867.05
2024-07-24,159915,创业板ETF,1.915,1.938,1.852,1.874,1741352,3263633.36
2024-07-24,510300,沪深300ETF,3.297,3.368,3.266,3.336,1806969,6027700.98
2024-07-24,511010,国债ETF,110.385,110.555,110.196,110.366,1643928,181434376.12
2024-07-25,159915,创业板ETF,1.867,1.91,1.811,1.853,1895944,3512779.27
2024-07-25,510300,沪深300ETF,3.337,3.39,3.298,3.351,1737012,5820401.48
2024-07-25,511010,国债ETF,110.383,110.41,110.189,110.217,1190324,131193458.3
2024-07-26,159915,创业板ETF,1.859,1.882,1.852,1.875,1510328,2831141.0
2024-07-26,510300,沪深300ETF,3.356,3.377,3.286,3.307,1116739,3692932.35
2024-07-26,511010,国债ETF,110.175,110.649,109.916,110.389,1123676,124040994.07
2024-07-29,159915,创业板ETF,1.886,1.904,1.827,1.844,1317163,2429153.9
2024-07-29,510300,沪深300ETF,3.308,3.33,3.245,3.266,1968908,6431037.22
2024-07-29,511010,国债ETF,110.464,110.682,110.079,110.295,937797,103434733.51
2024-07-30,159915,创业板ETF,1.844,1.882,1.833,1.87,1129063,2111778.87
2024-07-30,510300,沪深300ETF,3.28,3.3,3.24,3.261,2142186,6984856.96
2024-07-30,511010,国债ETF,110.309,110.453,109.929,110.073,2869053,315804215.29
2024-07-31,159915,创业板ETF,1.862,1.885,1.812,1.835,2379171,4366237.78
2024-07-31,510300,沪深300ETF,3.254,3.373,3.213,3.331,988400,3292682.82
2024-07-31,511010,国债ETF,110.089,110.272,109.819,110.001,2704456,297492559.16
2024-08-01,159915,创业板ETF,1.838,1.868,1.767,1.796,987952,1774013.74
2024-08-01,510300,沪深300ETF,3.33,3.344,3.309,3.323,501684,1666969.17
2024-08-01,511010,国债ETF,109.943,110.075,109.716,109.847,1712828,188148711.15
2024-08-02,159915,创业板ETF,1.798,1.824,1.773,1.799,3714971,6684515.26
2024-08-02,510300,沪深300ETF,3.318,3.398,3.283,3.363,1472760,4953313.66
2024-08-02,511010,国债ETF,109.871,110.153,109.602,109.884,1739639,191157866.45
2024-08-05,159915,创业板ETF,1.804,1.829,1.759,1.784,1276638,2277207.45
2024-08-05,510300,沪深300ETF,3.36,3.432,3.328,3.399,1586771,5393427.73
2024-08-05,511010,国债ETF,109.807,110.315,109.559,110.066,1928615,212275433.78
2024-08-06,159915,创业板ETF,1.778,1.806,1.768,1.796,2516389,4519709.96
2024-08-06,510300,沪深300ETF,3.411,3.466,3.287,3.341,2596733,8675072.33
2024-08-06,511010,国债ETF,110.137,110.325,109.913,110.101,1193523,131408282.59
2024-08-07,159915,创业板ETF,1.794,1.823,1.75,1.778,1717307,3053227.18
2024-08-07,510300,沪深300ETF,3.328,3.37,3.299,3.341,1564963,5229037.92
2024-08-07,511010,国债ETF,110.16,110.402,109.239,109.479,2089767,228786283.49
2024-08-08,159915,创业板ETF,1.791,1.827,1.693,1.728,2650542,4581431.04
2024-08-08,510300,沪深300ETF,3.357,3.425,3.31,3.378,2772427,9366372.83
2024-08-08,511010,国债ETF,109.363,110.116,109.02,109.772,1316623,144528949.33
2024-08-09,159915,创业板ETF,1.733,1.76,1.717,1.743,927330,1616624.92
2024-08-09,510300,沪深300ETF,3.391,3.437,3.315,3.361,738116,2480503.35
2024-08-09,511010,国债ETF,109.79,109.944,109.532,109.686,3645583,399868380.34
2024-08-12,159915,创业板ETF,1.734,1.783,1.656,1.705,1279351,2181436.21
2024-08-12,510300,沪深300ETF,3.366,3.451,3.322,3.407,1068191,3638983.66
2024-08-12,511010,国债ETF,109.734,109.953,109.425,109.644,567838,62259748.79
2024-08-13,159915,创业板ETF,1.706,1.735,1.666,1.694,1394432,2362073.14
2024-08-13,510300,沪深300ETF,3.403,3.458,3.313,3.367,1943663,6544599.09
2024-08-13,511010,国债ETF,109.629,110.051,109.334,109.756,897045,98455758.99
2024-08-14,159915,创业板ETF,1.68,1.762,1.65,1.732,1531924,2653075.07
2024-08-14,510300,沪深300ETF,3.369,3.38,3.303,3.314,975143,3231394.82
2024-08-14,511010,国债ETF,109.792,109.97,109.338,109.516,2282187,249935923.58
2024-08-15,159915,创业板ETF,1.729,1.818,1.691,1.78,4433462,7889493.14
2024-08-15,510300,沪深300ETF,3.31,3.35,3.259,3.298,1491706,4920275.88
2024-08-15,511010,国债ETF,109.591,110.04,109.437,109.885,3235353,355517644.87
2024-08-16,159915,创业板ETF,1.776,1.776,1.763,1.763,1953244,3444257.05
2024-08-16,510300,沪深300ETF,3.312,3.352,3.283,3.323,1195019,3971059.4
2024-08-16,511010,国债ETF,109.867,109.967,109.477,109.578,2056883,225388117.32
2024-08-19,159915,创业板ETF,1.76,1.796,1.718,1.753,2106063,3692797.14
2024-08-19,510300,沪深300ETF,3.313,3.342,3.28,3.31,1242819,4113257.0
2024-08-19,511010,国债ETF,109.513,109.747,109.3,109.534,1506878,165054645.67
2024-08-20,159915,创业板ETF,1.759,1.795,1.718,1.755,1664387,2920912.21
2024-08-20,510300,沪深300ETF,3.301,3.395,3.25,3.344,1079240,3609045.43
2024-08-20,511010,国债ETF,109.554,109.904,109.341,109.69,1447230,158747130.1
2024-08-21,159915,创业板ETF,1.75,1.798,1.736,1.784,594468,1060593.06
2024-08-21,510300,沪深300ETF,3.344,3.371,3.262,3.288,1778217,5847562.76
2024-08-21,511010,国债ETF,109.697,109.905,109.514,109.722,1172145,128610102.07
2024-08-22,159915,创业板ETF,1.771,1.869,1.732,1.829,880485,1610235.3
2024-08-22,510300,沪深300ETF,3.266,3.293,3.241,3.268,1176162,3843924.02
2024-08-22,511010,国债ETF,109.821,110.117,109.369,109.665,1429649,156782632.95
2024-08-23,159915,创业板ETF,1.835,1.877,1.778,1.82,1370096,2493829.95
2024-08-23,510300,沪深300ETF,3.281,3.368,3.232,3.319,1214347,4029815.28
2024-08-23,511010,国债ETF,109.509,110.026,109.293,109.81,2178807,239253779.74
2024-08-26,159915,创业板ETF,1.845,1.869,1.779,1.803,447245,806292.36
2024-08-26,510300,沪深300ETF,3.316,3.324,3.223,3.231,1243040,4016011.22
2024-08-26,511010,国债ETF,109.785,110.216,109.576,110.006,751722,82693614.95
2024-08-27,159915,创业板ETF,1.804,1.862,1.722,1.778,1812890,3223535.71
2024-08-27,510300,沪深300ETF,3.238,3.293,3.187,3.243,2209477,7164357.68
2024-08-27,511010,国债ETF,109.981,110.545,109.787,110.35,1356567,149697272.23
2024-08-28,159915,创业板ETF,1.785,1.827,1.722,1.763,2050991,3616572.43
2024-08-28,510300,沪深300ETF,3.244,3.264,3.192,3.212,2664213,8556712.31
2024-08-28,511010,国债ETF,110.367,110.567,110.189,110.389,4586545,506303155.64
2024-08-29,159915,创业板ETF,1.769,1.828,1.735,1.793,4110578,7371975.54
2024-08-29,510300,沪深300ETF,3.196,3.252,3.13,3.186,1855764,5912971.2
2024-08-29,511010,国债ETF,110.318,110.548,109.842,110.072,1239789,136465694.7
2024-08-30,159915,创业板ETF,1.783,1.804,1.718,1.738,1829458,3180100.8
